row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000036_01_01.mzML Peak area,20250402_PMA_tp24_000037_01_01.mzML Peak area,20250402_PMA_tp24_000038_01_02.mzML Peak area,20250402_PMA_tp24_000039_01_01.mzML Peak area,20250402_PMA_tp24_000040_01_01.mzML Peak area,20250402_PMA_tp24_000041_01_01.mzML Peak area,20250402_PMA_tp24_000042_01_01.mzML Peak area,20250402_PMA_tp24_000043_01_01.mzML Peak area,20250402_PMA_tp24_000044_01_01.mzML Peak area,20250402_PMA_tp24_000046_01_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_00.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_02.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_03.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_04.mzML Peak area,Unnamed: 32
1621,295.2283971575478,7.732011,height,,,,,,,,,,,168007.64,1726343.8,189869.2,2054472.0,1833885.2,1778931.9,1857622.1,1799092.2,1917879.5,1634441.2,123619.9,158135.33,272460.66,236236.02,858747.4,886622.56,809406.1,867724.2,811580.3,
1622,813.4225370021511,7.754413,height,,,,,,,,,,,0.0,4048217.8,0.0,1994743.1,1015760.0,2057690.5,249615.52,307049.8,391622.56,827440.2,0.0,0.0,0.0,0.0,932240.8,960021.25,1020190.56,621598.75,573823.75,
1623,595.4020197621661,7.754097,height,,,,,,,,,,,0.0,4122972.5,0.0,1585414.8,1178291.4,0.0,267089.3,404338.94,570709.2,1248132.6,0.0,0.0,0.0,0.0,824038.7,950948.94,904558.8,0.0,888942.56,
1624,792.4929703578825,7.754097,height,,,,,,,,,,,0.0,32474254.0,0.0,13531586.0,10026657.0,0.0,1645325.2,3359953.0,4982913.0,9903410.0,0.0,0.0,0.0,0.0,7172486.5,7302831.0,7408234.5,0.0,6357284.0,
1625,813.4218679579496,7.7552023,height,,,,,,,,,,,0.0,0.0,0.0,1718156.9,1074322.5,0.0,249615.52,307049.8,418205.6,954043.75,0.0,0.0,0.0,0.0,1098129.6,1029157.4,1003150.2,0.0,624647.06,
1626,775.4669391495437,7.7537723,height,,,,,,,,,,,0.0,3362227.8,0.0,1691461.4,1125455.2,2069443.1,176000.83,364893.0,511401.84,1075550.1,0.0,0.0,0.0,0.0,734830.94,872765.94,796100.5,736311.8,688562.25,
1627,613.4126416662746,7.7543554,height,,,,,,,,,,,0.0,0.0,0.0,21271152.0,16157909.0,0.0,2839180.2,5273357.0,7774434.5,15656033.0,0.0,0.0,0.0,0.0,10822823.0,11664723.0,11483993.0,0.0,11194676.0,
1628,820.5248477922373,7.754424,height,,,,,,,,,,,0.0,3230193.0,0.0,1351259.4,793298.75,1751311.5,183594.7,264961.22,364262.0,810161.6,0.0,0.0,0.0,0.0,534282.4,755587.25,712126.44,528157.25,585093.44,
1629,595.402361178605,7.7537723,height,,,,,,,,,,,0.0,3850301.8,0.0,1671002.4,1130136.0,2279340.0,267089.3,390319.3,528541.0,1125015.0,0.0,0.0,0.0,0.0,769887.94,888115.0,943712.44,795308.06,823863.0,
1630,613.4131402637175,7.7537723,height,,,,,,,,,,,0.0,47336988.0,0.0,22713056.0,14778410.0,29248794.0,2746246.0,5007562.0,7091320.5,14342663.0,0.0,0.0,0.0,0.0,9864432.0,12919253.0,11596390.0,9942316.0,10132183.0,
1631,792.4933799620474,7.7537723,height,,,,,,,,,,,0.0,30425558.0,0.0,14838541.0,9470550.0,18599672.0,1615212.2,3134136.8,4650850.5,9302007.0,0.0,0.0,0.0,0.0,6406452.0,6907916.5,7888937.5,6211618.0,5931846.5,
1632,775.466498455705,7.7542176,height,,,,,,,,,,,0.0,0.0,0.0,1523732.2,1208521.5,0.0,176000.83,384457.28,566369.06,1112887.4,0.0,0.0,0.0,0.0,691640.44,806968.94,793905.75,751283.6,708540.4,
1633,797.4487090326604,7.7544117,height,,,,,,,,,,,0.0,37792310.0,0.0,14885845.0,8919844.0,19069840.0,1888700.9,2339549.0,3290360.2,7344206.0,0.0,0.0,0.0,0.0,7010928.0,8000861.0,8023062.0,5288987.5,4834534.0,
1634,581.4343550293416,7.7658687,height,,,,,,,,,,,1157781.5,1333306.6,1144403.8,1327279.9,1355159.4,1229617.5,1413459.2,1165892.1,1054271.9,1130535.5,1104914.0,1040348.1,0.0,2477235.0,2150421.0,0.0,0.0,1102531.4,1165418.4,
1635,581.4340377687539,7.7665205,height,,,,,,,,,,,1082683.1,1429537.6,1125876.9,1327850.2,1253978.0,1266128.5,1282135.2,1134648.9,1039829.9,1072763.9,1055573.1,1026344.06,2541995.8,2342660.8,2209835.0,1451684.0,1417949.1,1163381.1,1163430.4,
1636,394.33173129700737,7.7749805,height,,,,,,,,,,,1193680.1,780385.7,388958.25,0.0,972003.8,846507.5,1534812.5,1188737.5,578981.9,283104.5,0.0,0.0,0.0,369155.47,0.0,0.0,0.0,1525189.0,1899756.4,
1637,372.3494933563209,7.7746205,height,,,,,,,,,,,1036276.4,628981.6,386229.28,0.0,720238.9,696370.25,1278372.4,1141340.4,515319.84,277597.25,140458.25,0.0,0.0,415675.6,0.0,0.0,0.0,1334952.2,1492749.8,
1638,320.25786219145203,7.777748,height,,,,,,,,,,,1173591.6,1980282.4,1115345.0,1992977.8,1891302.2,1924855.8,1952634.5,1471718.1,1610165.4,1843347.4,0.0,0.0,0.0,0.0,315033.62,1424228.4,1442024.5,1378331.0,1217760.9,
1639,394.3313184714267,7.775474,height,,,,,,,,,,,1167633.8,801460.2,368766.7,928323.6,906192.8,876700.94,1542396.1,1163073.2,522151.0,283104.5,0.0,0.0,679057.94,321070.75,1818465.0,1813430.1,1913270.8,1440939.0,1640497.1,
1640,372.3491305989141,7.7758636,height,,,,,,,,,,,1044968.75,703993.7,408117.06,758616.06,697571.94,706943.3,1238985.8,1081130.2,490371.53,277597.25,140458.25,139919.34,614924.9,402743.22,1605992.1,1575229.5,1604356.6,1399660.0,1352268.6,
1641,492.1850663454002,7.7830997,height,,,,,,,,,,,1125228.0,1195649.5,917544.6,1485637.0,1081060.0,1217806.5,1256539.0,1067770.5,1056768.5,1108529.4,955645.75,1014841.25,1700207.8,1699997.8,1316097.5,1311038.4,1194367.0,1223254.2,1013665.0,
1642,298.27580756214815,7.7850385,height,,,,,,,,,,,2162155.5,3100244.8,2219422.0,3506407.8,2989755.5,3140494.2,3369167.8,2813685.2,2841012.5,3016742.8,0.0,0.0,0.0,0.0,2908742.0,2712450.2,2482590.2,2269399.8,2139586.0,
1643,298.27556358265,7.784262,height,,,,,,,,,,,2403638.0,0.0,2357481.5,3430083.5,2962697.2,0.0,3670110.0,2847872.2,2891187.0,3297838.0,0.0,0.0,0.0,0.0,2630936.0,2572039.2,2449612.0,0.0,2077178.9,
1644,269.21275051438386,7.7864695,height,,,,,,,,,,,2056817.2,2370745.5,1688882.6,0.0,2135853.0,2017139.9,2461011.8,1657899.5,1674618.5,1926484.5,1574254.2,1536670.0,0.0,3807809.2,0.0,0.0,0.0,1939862.8,1477437.6,
1645,286.239358943804,7.792032,height,,,,,,,,,,,1899254.4,2229413.2,1598323.4,0.0,1972199.9,2007079.5,2386232.0,1711289.9,1666973.6,1681280.1,1499903.8,1523245.0,0.0,3672403.0,369069.44,231857.89,0.0,1816535.6,1512691.9,
1646,357.14913220430856,7.7914667,height,,,,,,,,,,,1577603.9,1288244.4,1557311.8,0.0,1464707.4,1487149.8,1593848.1,1657435.2,1404539.6,1529684.9,1629525.2,1596683.1,0.0,2017448.9,0.0,0.0,0.0,1487379.1,1558744.0,
1647,357.1488643898806,7.788934,height,,,,,,,,,,,1484218.8,1383584.9,1499555.1,1485155.2,1462307.2,1601376.8,1593772.4,1645220.5,1389431.4,1513527.9,1671323.0,1563811.1,1685276.4,1964651.6,1337963.2,1319311.4,1399345.5,1547818.9,1558744.0,
1648,269.2124979433382,7.789648,height,,,,,,,,,,,1787733.2,2212676.0,1561447.0,2532450.8,2090555.9,2015979.1,2359031.0,1633939.8,1588614.0,1696506.5,1548300.2,1455198.2,3845152.2,3612773.5,2452701.8,2613641.2,2464859.0,2038491.1,1505380.8,
1649,286.23919013222394,7.789648,height,,,,,,,,,,,1717892.6,2113048.2,1490592.5,2519784.5,2005847.8,2057041.2,2357509.5,1646554.9,1539368.1,1575430.9,1473906.4,1441076.6,3788222.8,3537422.5,2439687.0,2604598.2,2497356.0,1832343.5,1498285.8,
1650,314.2705551994542,7.7905297,height,,,,,,,,,,,724073.7,589188.56,793581.3,719444.56,583974.75,618285.2,738264.56,745486.6,695914.25,653295.75,843138.25,856359.44,516530.1,773097.56,634041.94,716069.7,717158.25,684691.94,725586.06,
1651,402.359655788634,7.7960467,height,,,,,,,,,,,11895227.0,13643404.0,10913390.0,2158840.5,13129240.0,16981176.0,14522998.0,11484804.0,11151523.0,11876674.0,4697742.5,10477532.0,0.0,41993916.0,2596494.0,0.0,2459611.5,11902895.0,10781102.0,
1652,402.35943445494274,7.7984557,height,,,,,,,,,,,11827930.0,15095924.0,10470765.0,14743934.0,12251879.0,17891120.0,13970029.0,11175560.0,10715435.0,11071357.0,10814960.0,10074680.0,73457520.0,39824410.0,27407520.0,17667032.0,15482750.0,11934510.0,10709480.0,
1653,283.26466391028526,7.7984595,height,,,,,,,,,,,921455.9,1167487.6,797021.8,1142220.6,990346.06,1358227.0,1037622.75,858839.56,801791.8,843497.6,800820.4,751556.1,5721840.0,3277325.8,2032073.2,1388549.1,1171049.9,959714.06,800352.44,
1654,320.2578037557005,7.788838,height,,,,,,,,,,,1332653.2,1990379.5,711874.25,1994022.4,1875910.8,0.0,2161484.8,1477302.0,1670172.4,2109429.5,0.0,0.0,0.0,0.0,1423080.9,1377940.8,1370852.9,1617938.0,1299453.5,
1655,641.445148449953,7.797869,height,,,,,,,,,,,0.0,1258553.5,0.0,451976.12,410837.6,677083.0,0.0,0.0,256171.06,833493.8,0.0,0.0,0.0,0.0,274176.0,329226.72,325012.8,274833.44,0.0,
1656,332.33301629957174,7.804373,height,,,,,,,,,,,1557888.8,2269369.2,1437253.8,1135988.5,2559521.5,2102737.0,1853727.1,1621990.9,1590609.8,3245102.2,1392050.8,1239968.6,0.0,3109770.2,0.0,0.0,0.0,2035770.2,1959480.6,
1657,867.460660149516,7.797961,height,,,,,,,,,,,0.0,3528959.2,0.0,1341853.6,1201851.1,1972557.9,226211.47,204668.3,655197.44,2380114.5,0.0,0.0,0.0,0.0,852663.9,954393.1,956539.25,858471.56,802641.75,
1658,884.4873785900196,7.797362,height,,,,,,,,,,,0.0,2413479.0,0.0,890645.75,812059.06,1368202.5,148615.4,0.0,441411.75,1582029.2,0.0,0.0,0.0,0.0,661603.7,679299.6,677641.94,557546.5,557658.6,
1659,357.1459473350316,7.8081474,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541109.2,
1660,332.33274111516704,7.8091598,height,,,,,,,,,,,1484396.8,2263584.8,1379332.8,4411662.0,2533626.0,2152782.0,1738833.8,1519954.0,1510431.1,3069525.8,1253134.4,1229359.2,3336922.2,2988154.2,3200124.8,2235478.8,2275603.5,2237214.8,1843109.2,
1661,367.2077095781261,7.8167515,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784552.2,
1662,367.2111369023151,7.818922,height,,,,,,,,,,,0.0,0.0,198421.47,345441.2,151179.52,271230.25,357802.06,267459.9,0.0,154120.88,0.0,0.0,0.0,0.0,1124613.8,951381.2,924835.0,843045.5,0.0,
1663,277.21777281435453,7.854673,height,,,,,,,,,,,140778.16,857083.0,160216.36,1367880.4,962015.06,925414.2,741290.75,885020.1,1245802.9,976018.44,152037.64,161699.67,251618.77,181186.6,520275.72,535165.8,473167.75,506217.4,0.0,
1664,277.217594151283,7.855972,height,,,,,,,,,,,140778.16,0.0,160216.36,1415017.1,994227.1,0.0,765120.06,937199.44,1264027.9,1050937.4,152037.64,161699.67,251618.77,181186.6,499412.4,484146.38,469597.44,0.0,0.0,
1665,295.22842343842484,7.857026,height,,,,,,,,,,,196760.92,1049074.8,225530.88,1625358.6,1086291.9,1108777.1,843693.7,1074706.1,1425265.5,1105161.8,212916.11,213686.45,294609.12,245863.11,588038.06,582291.75,570462.44,667497.8,0.0,
1666,149.02259806027848,7.8602886,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115623.8,
1667,279.1573322493942,7.8602886,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140053.5,
1668,301.1391715055443,7.8602886,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209334.9,
1669,324.2146730518343,7.8602886,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750780.3,
1670,149.02433042837944,7.8669486,height,,,,,,,,,,,3193319.0,2076394.5,2068664.0,1900154.8,2141882.5,2385698.0,2476925.5,1824664.1,2104828.0,2012556.8,1213627.5,1162820.4,1587228.6,2227066.0,2526521.5,2523556.0,2302909.2,2335761.0,0.0,
1671,324.21850296472167,7.8630943,height,,,,,,,,,,,901145.25,615607.8,686209.3,552997.7,584812.6,590482.3,652473.8,734504.0,659015.06,673717.0,515373.9,542154.7,0.0,324157.88,541250.8,677280.06,626779.56,632700.44,0.0,
1672,279.1606204854538,7.8620796,height,,,,,,,,,,,4892752.0,3035230.5,2961809.2,3409547.5,3176280.0,3195458.0,3625230.8,2998973.8,3148921.8,3289500.2,1697534.0,1757650.2,0.0,2299854.0,3827136.0,4099916.5,3867799.0,3341073.2,0.0,
1673,301.1426686858695,7.8731503,height,,,,,,,,,,,2094106.9,1474540.6,1114405.5,1305736.5,1288756.0,1322751.0,1569429.1,1297290.8,1198061.1,1124543.5,580896.8,632319.2,872002.8,843690.2,1129177.2,1066856.4,1497018.8,1417157.5,0.0,
1674,301.1426696019465,7.871126,height,,,,,,,,,,,2120163.8,1389416.8,1155499.9,1354092.9,1347886.4,1261100.8,1661135.0,1336729.8,1222046.1,1221190.8,625069.94,645001.4,888398.7,854951.9,1668488.6,1662781.2,1536652.5,1329635.6,0.0,
1675,279.16056459815667,7.871158,height,,,,,,,,,,,4892752.0,3050223.0,2961809.2,3409547.5,3176280.0,3336953.8,3625230.8,2998973.8,3148921.8,3289500.2,1699781.5,1757650.2,2529571.2,2359275.0,3752226.2,3838016.2,3659915.0,2328354.0,0.0,
1676,301.14266104046743,7.869276,height,,,,,,,,,,,2120163.8,1474540.6,1155499.9,1354092.9,1347886.4,1322751.0,1661135.0,1336729.8,1222046.1,1221190.8,641409.0,645001.4,888398.7,879130.8,1612770.4,1526932.4,1536652.5,1051083.1,0.0,
1677,279.16057917014734,7.8857903,height,,,,,,,,,,,4642907.5,3050223.0,2763391.8,1886113.1,3106060.8,3336953.8,3564179.0,2925209.2,3011090.5,3074304.8,1572974.9,1730216.8,2438955.0,2251362.8,2655366.2,2643192.5,2441889.8,3445933.5,0.0,
1678,284.3293144262585,7.8951173,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382694.5,
1679,383.2012757299749,7.8951173,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782011.1,
1680,383.2060844395381,7.8965664,height,,,,,,,,,,,1467037.9,1934449.0,1735268.5,0.0,2445004.2,1741447.9,1831114.9,1897249.9,1787559.0,1434330.1,1050599.0,1029423.2,0.0,1890068.1,0.0,0.0,0.0,1895356.6,0.0,
1681,383.2057626854936,7.8998237,height,,,,,,,,,,,1392479.0,2062953.1,1643978.8,1787298.9,2431836.0,1961850.9,1742190.0,1783635.6,1607134.8,1361983.9,1059094.1,982741.9,2902103.2,1748300.5,2004212.8,2082056.4,1955748.1,2083279.1,0.0,
1682,284.33288164494775,7.9017873,height,,,,,,,,,,,3572010.8,20144780.0,3123730.2,0.0,12253173.0,5925137.5,12198116.0,3909108.5,3920814.5,7222977.5,2228379.0,2186359.8,0.0,5231707.0,0.0,0.0,0.0,6420033.0,0.0,
1683,223.06505193269243,7.901267,height,,,,,,,,,,,490399.0,682469.0,356616.38,409175.34,533445.4,533885.7,454156.25,461803.66,368624.9,307993.44,428936.06,366008.6,1446920.1,1853773.1,920434.7,1288242.8,878627.75,547908.9,0.0,
1684,297.08424170545777,7.901045,height,,,,,,,,,,,324309.88,457310.62,237213.16,302574.72,377037.94,0.0,273419.34,285804.56,274253.53,217248.47,249914.22,245121.19,994604.06,1239204.4,614759.25,818573.25,569935.7,370318.22,0.0,
1685,149.02433071446364,7.905343,height,,,,,,,,,,,3067817.5,1682251.8,1891381.2,1778231.2,1740952.2,2155784.5,2313596.0,1895876.0,1617633.4,1557132.5,1536008.8,1393340.2,2265882.0,2100061.2,2439936.0,2576631.5,1967289.6,2087777.5,0.0,
1686,284.33264590685326,7.9101005,height,,,,,,,,,,,3533483.2,20066410.0,2931186.2,6954978.5,12035553.0,6112486.5,12135769.0,3718409.2,3947524.8,7198194.0,2154262.8,2133022.2,5794206.0,5269117.0,8755406.0,7620670.5,6938709.5,6831425.5,0.0,
1687,313.2752392133224,7.9236083,height,,,,,,,,,,,0.0,0.0,0.0,1960698.4,1909547.0,0.0,1418402.1,1316851.0,1478529.9,2163099.8,0.0,0.0,0.0,0.0,681692.5,716569.25,699856.3,833523.2,0.0,
1688,298.2757029347959,7.928007,height,,,,,,,,,,,1477720.8,0.0,1836090.1,2236094.8,2029690.0,0.0,2107334.8,1999703.1,1975881.6,1918490.1,0.0,0.0,0.0,0.0,1654522.4,1762808.5,1627336.4,1742109.6,0.0,
1689,149.02260494342218,7.921011,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150398.0,
1690,301.1391858239886,7.921011,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918586.7,
1691,428.37572212892746,7.937456,height,,,,,,,,,,,5029983.0,0.0,4286530.0,7282656.0,5500650.0,6999463.0,6665878.5,4625181.5,4206696.5,4216929.5,4098281.0,3969810.5,30241974.0,18763282.0,11237033.0,8263011.0,7630692.0,5144995.5,0.0,
1692,428.3758154104949,7.937027,height,,,,,,,,,,,4709312.0,5592827.5,4217198.5,7282656.0,5500650.0,6553329.5,6665878.5,4625181.5,4181484.2,4134574.8,4220837.0,3906266.5,30241974.0,18763282.0,11237033.0,8263011.0,7630692.0,4866721.0,0.0,
1693,298.2758479900831,7.9246454,height,,,,,,,,,,,1406566.5,1971601.0,1769598.0,2312885.8,1951297.6,1924576.5,2056789.5,1921210.6,1906236.9,1772398.1,0.0,0.0,0.0,0.0,1762084.9,1956669.9,1719298.0,1609415.0,0.0,
1694,428.37090400648174,7.9296026,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000269.8,
1695,313.2754326534925,7.9239593,height,,,,,,,,,,,0.0,2128164.8,0.0,2017489.8,1787250.8,1811970.2,1395262.9,1330998.4,1417077.4,1983187.4,0.0,0.0,0.0,0.0,726921.7,753325.75,689149.56,813132.06,0.0,
1696,363.2218174197484,7.9346704,height,,,,,,,,,,,1128992.1,1035173.75,1416210.1,960624.94,1048744.2,1020312.0,914936.2,1259087.8,1412557.9,1453526.1,1563026.5,1450496.0,0.0,1251120.6,0.0,828346.44,0.0,1192919.5,0.0,
1697,389.1951685766511,7.9362183,height,,,,,,,,,,,672603.5,755927.56,677820.2,669140.75,696348.94,636106.06,705687.3,694238.25,708889.6,671772.3,736188.7,718922.44,905709.3,989448.6,746913.0,648054.6,641989.1,721829.1,0.0,
1698,363.2174949192004,7.938153,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343192.1,
1699,363.2216288156745,7.93715,height,,,,,,,,,,,1088302.8,1102721.2,1312728.0,935695.1,1018749.75,1040819.8,927448.4,1187649.8,1315367.8,1361909.8,1493940.1,1487474.2,1213405.8,1131425.0,776452.75,782544.5,828610.06,1235284.6,0.0,
1700,820.6024751649477,7.9422455,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891124.5,229647.05,0.0,0.0,0.0,0.0,0.0,
1701,320.2578904367375,7.9403806,height,,,,,,,,,,,1265383.2,1804278.2,1551802.0,2208939.8,1632922.2,1741121.5,1886057.1,1735506.1,1922139.0,1691533.0,0.0,0.0,0.0,0.0,1536633.1,1629678.5,1759677.1,1534365.8,0.0,
1702,320.2577319951416,7.9413896,height,,,,,,,,,,,1297574.8,0.0,1569108.5,2045791.9,1627398.0,0.0,1915792.6,1914898.2,2004894.2,1822225.1,0.0,0.0,0.0,0.0,1414688.5,1534882.9,1466758.6,1583045.4,0.0,
1703,280.2651124262762,7.942795,height,,,,,,,,,,,1873416.0,2314703.0,2422867.5,2662331.8,2288177.2,2400690.5,2463402.0,2568235.0,2602593.5,2431486.5,0.0,0.0,0.0,0.0,2144633.2,2118813.0,2363641.8,2074202.5,0.0,
1704,343.33387910563187,7.942192,height,,,,,,,,,,,777056.06,799615.06,1049567.6,878597.06,838464.2,939177.7,875131.4,1042686.06,1106928.1,1104519.1,0.0,0.0,0.0,0.0,566990.94,655681.0,716772.06,832225.8,0.0,
1705,372.3495253348568,7.9431586,height,,,,,,,,,,,810837.4,906451.5,784802.3,0.0,845477.06,1005042.75,873092.25,761637.94,782990.3,785647.7,0.0,753568.06,0.0,1905559.4,0.0,0.0,0.0,930518.06,0.0,
1706,309.2804141352681,7.93751,height,,,,,,,,,,,292797.34,381995.4,252685.11,404156.25,312632.66,429647.16,392650.97,295655.47,223990.44,261608.72,255484.89,255431.55,1890732.1,1101892.1,675961.5,498815.44,445639.7,268365.25,0.0,
1707,280.26497511805354,7.943521,height,,,,,,,,,,,1920178.9,0.0,2446995.0,2537877.2,2329001.2,0.0,2474899.2,2729563.2,2630732.2,2582453.5,0.0,0.0,0.0,0.0,2218002.0,2168718.0,2183375.5,2193832.0,0.0,
1708,280.26181002422635,7.946713,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903340.6,
1709,298.27226274112,7.946713,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415398.8,
1710,320.254041888305,7.946713,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208906.4,
1711,343.3297345412815,7.946713,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879782.94,
1712,372.3491525506311,7.948822,height,,,,,,,,,,,765291.94,913799.75,744363.6,910443.2,810373.44,1032250.1,841035.9,747061.25,730973.8,735449.25,739140.8,741760.75,2495267.2,1884940.2,1562931.2,1017023.75,1025253.7,859587.8,0.0,
1713,776.5758922244846,7.961225,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475844.0,344367.28,192235.88,0.0,0.0,0.0,0.0,
1714,428.3758860829008,7.9716024,height,,,,,,,,,,,1350139.9,6028302.5,1120152.2,6881220.5,5295508.0,6999463.0,6196368.5,4287796.0,1156836.1,1079819.2,1083715.0,1052698.4,29165802.0,17626926.0,11052849.0,8190863.5,7059143.0,5144995.5,0.0,
1715,732.5500474251457,7.97967,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,124155.58,0.0,0.0,0.0,0.0,0.0,5886987.0,470838.34,277949.88,191052.19,156482.97,0.0,0.0,
1716,327.33492697763097,7.981273,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689231.8,
1717,327.3390387213776,7.981764,height,,,,,,,,,,,819501.6,821968.06,688650.25,0.0,787786.4,802757.56,885850.44,854639.25,727979.3,752455.44,737052.25,0.0,0.0,1747254.2,0.0,0.0,0.0,855931.9,0.0,
1718,327.3387004170873,7.986812,height,,,,,,,,,,,816027.3,857139.8,648385.6,819593.7,772887.75,830872.06,818755.1,821142.8,675122.06,710465.5,746030.9,713773.6,4613768.5,1714640.1,1415041.1,1115708.6,905269.9,839072.44,0.0,
1719,592.5373162955707,7.989846,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487520.5,
1720,592.5446056212652,7.9918733,height,,,,,,,,,,,5010053.0,4379960.0,4595767.5,4442905.0,4905957.0,4735252.0,4585564.0,5016095.0,4135753.2,4676665.5,4410047.5,4621982.5,0.0,6543810.0,0.0,0.0,0.0,4671555.0,0.0,
1721,592.544229457269,7.994059,height,,,,,,,,,,,4718880.0,4613716.5,4405579.0,4510705.0,4643001.0,4803121.5,4510702.5,4829825.5,4011689.5,4461979.5,4443660.5,4492921.0,8105650.5,6283581.5,5416510.0,4417219.5,4552713.0,4790770.5,0.0,
1722,688.5242978828302,7.997662,height,,,,,,,,,,,133769.14,0.0,131441.05,200119.19,162700.17,0.0,165644.19,122478.14,0.0,124843.86,129553.89,0.0,8398779.0,638920.7,382568.38,262880.56,225258.8,0.0,0.0,
1723,307.2284526017145,8.002085,height,,,,,,,,,,,0.0,543088.25,0.0,241310.22,330733.72,873426.9,274812.6,0.0,178789.19,457079.44,0.0,0.0,0.0,0.0,214229.17,195280.03,191862.38,205905.88,0.0,
1724,644.4979280146913,8.016463,height,,,,,,,,,,,199854.14,216514.52,174855.0,260018.12,221440.14,188714.36,250941.28,172366.3,154972.52,166738.95,166136.9,159783.17,10701552.0,798454.9,506779.84,353508.5,315621.6,203296.03,0.0,
1725,428.3710108024829,8.033173,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121559.1,
