feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_overallFeatureQuality
1195	OOBAENXGGRRPTQ	isdb	CCCCC[C@H]1O[C@H]1C/C=C\CCCCCC(=O)O																																													76.0	Fatty acids	0.75	Fatty Acids and Conjugates	0.625	Epoxy fatty acids	0.375	1.0	0.6231601	ISDB	http://www.wikidata.org/entity/Q105195276	OOBAENXGGRRPTQ-IIQYJXCPSA-N	InChI=1S/C16H28O3/c1-2-3-8-11-14-15(19-14)12-9-6-4-5-7-10-13-16(17)18/h6,9,14-15H,2-5,7-8,10-13H2,1H3,(H,17,18)/b9-6-/t14-,15+/m1/s1	CCCCC[C@H]1O[C@H]1C/C=C\CCCCCC(=O)O	C16H28O3		268.203844756	(Z)-9-[(2S,3R)-3-pentyloxiran-2-yl]non-7-enoic acid	Fatty acids	Fatty Acids and Conjugates	Epoxy fatty acids	http://www.wikidata.org/entity/Q161290	Galeopsis bifida	391749.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Galeopsis']	['Galeopsis bifida']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4.0	3.0	7.992640495300293	1.0																								
1196	KBGYPXOSNDMZRV	isdb	CCC=CCC=CCC=CCCCCCC(=O)O																																													76.0	Fatty acids	0.75	Fatty Acids and Conjugates	0.625	Epoxy fatty acids	0.375	5.0	0.6937061	ISDB	http://www.wikidata.org/entity/Q105138204	KBGYPXOSNDMZRV-UHFFFAOYSA-N	InChI=1S/C16H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h3-4,6-7,9-10H,2,5,8,11-15H2,1H3,(H,17,18)	CCC=CCC=CCC=CCCCCCC(=O)O	C16H26O2		250.193280072	Hexadeca-7,10,13-trienoic acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q28298	Apium graveolens	2472.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Apieae']	['Apium']	['Apium graveolens']											0.0	2.0	3.774824380874634	1.0																								
1197	JVNFUDLQCWWEEB	sirius	CC1CCCCCCCCCCC(C=CC(=O)O1)O																																																																																												1.0	1.0	0.434	0.434	-95.965	1.0	0.5	241.763	C16H28O3	[M + H]+	C16H29O3+	InChI=1S/C16H28O3/c1-14-10-8-6-4-2-3-5-7-9-11-15(17)12-13-16(18)19-14/h12-15,17H,2-11H2,1H3	(3Z,5S,16R)-5-hydroxy-16-methyl-1-oxacyclohexadec-3-en-2-one	CC1CCCCCCCCCCC(C=CC(=O)O1)O	4.7	135338051;142437247	LIPIDMAPS:(LMFA07040172);PUBCHEM:(135338051 142437247);PUBMED:(null)	2147483714.0	269.213	381.0	6.345	7.07666948178474e+17	7.076665278588532e+17	
1197	OOBAENXGGRRPTQ	isdb	CCCCC[C@H]1O[C@H]1C/C=C\CCCCCC(=O)O																																													76.0	Fatty acids	0.75	Fatty Acids and Conjugates	0.625	Epoxy fatty acids	0.375	2.0	0.61422426	ISDB	http://www.wikidata.org/entity/Q105195276	OOBAENXGGRRPTQ-IIQYJXCPSA-N	InChI=1S/C16H28O3/c1-2-3-8-11-14-15(19-14)12-9-6-4-5-7-10-13-16(17)18/h6,9,14-15H,2-5,7-8,10-13H2,1H3,(H,17,18)/b9-6-/t14-,15+/m1/s1	CCCCC[C@H]1O[C@H]1C/C=C\CCCCCC(=O)O	C16H28O3		268.203844756	(Z)-9-[(2S,3R)-3-pentyloxiran-2-yl]non-7-enoic acid	Fatty acids	Fatty Acids and Conjugates	Epoxy fatty acids	http://www.wikidata.org/entity/Q161290	Galeopsis bifida	391749.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Galeopsis']	['Galeopsis bifida']											0.0	3.0	3.956897020339966	1.0																								
1198	DPWOQVYZNDXRAN	isdb	CC(=O)O[C@H]1[C@@]2(C)[C@H](CCC[C@@H]2C)CC(=O)[C@@]12OC2(C)C																																													267.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Simple aromatic polyketides	0.5	9.0	0.43901342	ISDB	http://www.wikidata.org/entity/Q104986751	DPWOQVYZNDXRAN-OEWFIBSQSA-N	InChI=1S/C17H26O4/c1-10-7-6-8-12-9-13(19)17(15(3,4)21-17)14(16(10,12)5)20-11(2)18/h10,12,14H,6-9H2,1-5H3/t10-,12+,14-,16+,17+/m0/s1	CC(=O)O[C@H]1[C@@]2(C)[C@H](CCC[C@@H]2C)CC(=O)[C@@]12OC2(C)C	C17H26O4		294.183109312	Acetic acid (2R)-3-oxo-3',3',8alpha,8aalpha-tetramethyl-3,4,4aalpha,5,6,7,8,8a-octahydrospiro[naphthalene-2(1H),2'-oxirane]-1alpha-yl ester	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q15231274	Ligularia lamarum	288386.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Ligularia']	['Ligularia lamarum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4.0	2.0	6.756053686141968	1.0																								
1198	NLDDIKRKFXEWBK	gnps	CCCCCC(O)CC(=O)CCC1=CC(OC)=C(O)C=C1	CCMSLIB00005767763	spectra_filtered.mgf	MASSBANK.mgf	0.846498	217049.0	0.0	7.85709	8.0	0.00231934	295.192	1.0	temp/spectra_filtered.mgf1198	1.0	Massbank:NA002994 [6]-Gingerol|5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one	ESI	Hybrid FT	Isolated	Massbank	Massbank	M+H	295.19	0.0	1.0	1391-73-7		CCCCCC(O)CC(=O)CCC1=CC(OC)=C(O)C=C1	1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3		3.0	Positive	MASSBANK	295.19	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C17H26O4	NLDDIKRKFXEWBK-UHFFFAOYSA-N	Benzenoids	Phenols	Methoxyphenols				mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005767763																																																																							
1198	XVWOLKBRGCIQGK	sirius	CCOP(=O)(C(C(C)(C)C)N(C(C)(C)C)[O])OCC																																																																																												1.0	2.0	-inf	-inf	-123.44	0.011	0.333	91.653	C13H29NO4P	[M + H]+	C13H30NO4P+	InChI=1S/C13H29NO4P/c1-9-17-19(16,18-10-2)11(12(3,4)5)14(15)13(6,7)8/h11H,9-10H2,1-8H3	SG-1 nitroxide	CCOP(=O)(C(C(C)(C)C)N(C(C)(C)C)[O])OCC	2.6	102245182;10935280	PUBCHEM:(102245182 10935280)	2.0	295.192	381.0	6.353	7.076669552794314e+17	7.076665278798248e+17	
1199	AYQCGQPGDCMRHR	isdb	CCCCCc1ccc2c(c1CO)O[C@@H](C(C)(C)O)[C@@H]2O																																													267.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Simple aromatic polyketides	0.5	1.0	0.58170766	ISDB	http://www.wikidata.org/entity/Q75064459	AYQCGQPGDCMRHR-GDBMZVCRSA-N	InChI=1S/C17H26O4/c1-4-5-6-7-11-8-9-12-14(19)16(17(2,3)20)21-15(12)13(11)10-18/h8-9,14,16,18-20H,4-7,10H2,1-3H3/t14-,16-/m1/s1	CCCCCc1ccc2c(c1CO)O[C@@H](C(C)(C)O)[C@@H]2O	C17H26O4		294.183109312	Annullatin C	Polyketides	Aromatic polyketides	Simple aromatic polyketides	http://www.wikidata.org/entity/Q108122915	Ophiocordyceps annulata	5709807.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Ophiocordycipitaceae']	['Unknown']	['Ophiocordyceps']	['Ophiocordyceps annulata']											0.0	3.0	3.8268306255340576	1.0																								
1199	IRSFLDGTOHBADP	sirius	CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O																																																																																												1.0	1.0	0.219	0.219	-134.209	1.0	0.5	215.812	C17H26O4	[M + H]+	C17H27O4+	InChI=1S/C17H26O4/c1-2-3-4-5-6-7-8-9-10-11-13-16(20)14(18)12-15(19)17(13)21/h12,18,21H,2-11H2,1H3	Embelin	CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O	5.4	3218	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0251767);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(23677950 3218);LIPIDMAPS:(LMPK15050006);SUPERNATURAL:(SN0153567 SN0407348);MESH:(3218);PUBCHEM:(3218);GNPS:(CCMSLIB00000846052);COCONUT:(CNP0136542 CNP0343908);NORMAN:(NS00010319);CHEBI:(4778);KEGG:(C10342);DSSTox:(DTXSID50924186 DTXSID80203537);LOTUS:(Q27068169);PUBMED:(null);KNAPSACK:(IRSFLDGTOHBADP-UHFFFAOYSA-N)	139946365310.0	295.192	381.0	6.349	7.076669412033455e+17	7.076665279007963e+17	
1199	NLDDIKRKFXEWBK	gnps	CCCCCC(O)CC(=O)CCC1=CC(OC)=C(O)C=C1	CCMSLIB00005767763	spectra_filtered.mgf	MASSBANK.mgf	0.852287	455299.0	0.0	6.92665	7.0	0.00204468	295.192	1.0	temp/spectra_filtered.mgf1199	1.0	Massbank:NA002994 [6]-Gingerol|5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one	ESI	Hybrid FT	Isolated	Massbank	Massbank	M+H	295.19	0.0	1.0	1391-73-7		CCCCCC(O)CC(=O)CCC1=CC(OC)=C(O)C=C1	1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3		3.0	Positive	MASSBANK	295.19	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C17H26O4	NLDDIKRKFXEWBK-UHFFFAOYSA-N	Benzenoids	Phenols	Methoxyphenols				mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005767763																																																																							
1200	IFHBMRRNGFPWMF	sirius	C1C(NSS1)C(=O)C(C(=O)O)N																																																																																												1.0	1.0	0.022	0.022	-202.286	1.0	0.333	32.633	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	InChI=1S/C5H8N2O3S2/c6-3(5(9)10)4(8)2-1-11-12-7-2/h2-3,7H,1,6H2,(H,9,10)	2-Amino-3-(dithiazolidin-4-yl)-3-oxopropanoic acid	C1C(NSS1)C(=O)C(C(=O)O)N	-3.2	91425286	BloodExposome:(91425286);PUBCHEM:(91425286);PUBMED:(null)	4194370.0	190.994	378.0	6.304	7.076669558037196e+17	7.076665279217678e+17	
1200	KPGXRSRHYNQIFN	isdb	O=C(O)CCC(=O)C(=O)O																																													191.0	Fatty acids	0.4444444444444444	Fatty Acids and Conjugates	0.4444444444444444	Dicarboxylic acids	0.4444444444444444	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q306140	KPGXRSRHYNQIFN-UHFFFAOYSA-N	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)	O=C(O)CCC(=O)C(=O)O	C5H6O5	pos_1_minus1proton2sodium	146.021523292	Hydron;2-oxopentanedioate	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	3.0	10.5	1.0																								
1201	BXSYDOYJFXURHI	isdb	CC1=C2[C@@H]3O[C@]2(C[C@H]2CCC[C@H](C)[C@]23C)OC1=O																																													131.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Pseudoguaiane sesquiterpenoids	0.5	1.0	0.7804594	ISDB	http://www.wikidata.org/entity/Q104948231	BXSYDOYJFXURHI-OADFYJJDSA-N	InChI=1S/C15H20O3/c1-8-5-4-6-10-7-15-11(9(2)13(16)18-15)12(17-15)14(8,10)3/h8,10,12H,4-7H2,1-3H3/t8-,10+,12-,14+,15+/m0/s1	CC1=C2[C@@H]3O[C@]2(C[C@H]2CCC[C@H](C)[C@]23C)OC1=O	C15H20O3		248.1412445	(4R)-4a,5,6,7,8,8abeta,9,9a-Octahydro-3,4abeta,5beta-trimethyl-4alpha,9aalpha-epoxynaphtho[2,3-b]furan-2(4H)-one	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q5759556	Ligularia fischeri	619951.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Ligularia']	['Ligularia fischeri']											0.0	2.0	4.121837615966797	1.0																								
1201	HOWTUCZWGVMBAL	sirius	CC1CCCC=CC(C=CC(C=CC(=O)O1)O)OC																																																																																												1.0	1.0	0.054	0.054	-167.584	1.0	0.5	154.161	C15H22O4	[M - H2O + H]+	C15H21O3+	InChI=1S/C15H22O4/c1-12-6-4-3-5-7-14(18-2)10-8-13(16)9-11-15(17)19-12/h5,7-14,16H,3-4,6H2,1-2H3	7-O-Methylnigrosporolide	CC1CCCC=CC(C=CC(C=CC(=O)O1)O)OC	2.3	163097639;163097638;163188927;139589629;132525151	COCONUT:(CNP0418731);SUPERNATURAL:(SN0131493);PUBCHEM:(163097639 163097638 163188927 139589629 132525151);LOTUS:(Q115971978 Q105031565);PUBMED:(null)	271581250.0	249.15	382.0	6.361	7.076669405448397e+17	7.076665279427393e+17	
1202	JVNFUDLQCWWEEB	sirius	CC1CCCCCCCCCCC(C=CC(=O)O1)O																																																																																												1.0	1.0	0.334	0.334	-125.814	0.993	0.5	241.487	C16H28O3	[M - H2O + H]+	C16H27O2+	InChI=1S/C16H28O3/c1-14-10-8-6-4-2-3-5-7-9-11-15(17)12-13-16(18)19-14/h12-15,17H,2-11H2,1H3	(3Z,5S,16R)-5-hydroxy-16-methyl-1-oxacyclohexadec-3-en-2-one	CC1CCCCCCCCCCC(C=CC(=O)O1)O	4.7	135338051;142437247	LIPIDMAPS:(LMFA07040172);PUBCHEM:(135338051 142437247);PUBMED:(null)	2147483714.0	251.202	382.0	6.36	7.07666936652525e+17	7.076665279679052e+17	
1202	KBGYPXOSNDMZRV	isdb	CC/C=C/C/C=C/C/C=C/CCCCCC(=O)O																																													76.0	Fatty acids	0.75	Fatty Acids and Conjugates	0.625	Epoxy fatty acids	0.375	14.0	0.6150849	ISDB	http://www.wikidata.org/entity/Q27266090	KBGYPXOSNDMZRV-IUQGRGSQSA-N	InChI=1S/C16H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h3-4,6-7,9-10H,2,5,8,11-15H2,1H3,(H,17,18)/b4-3+,7-6+,10-9+	CC/C=C/C/C=C/C/C=C/CCCCCC(=O)O	C16H26O2		250.193280072	7,10,13-Hexadecatrienoic acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']											0.0	2.0	3.4603395462036133	1.0																								
1203	AZBPFFLUMJMUOQ	sirius	CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCC																																																																																												1.0	4.0	0.011	0.05	-366.499	0.012	0.016	48.289	C37H74NO8P	[M - H2O + H]+	C37H73NO7P+	InChI=1S/C37H74NO8P/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-36(39)43-33-35(34-45-47(41,42)44-32-31-38)46-37(40)30-28-26-24-21-14-12-10-8-6-4-2/h35H,3-34,38H2,1-2H3,(H,41,42)	1-Nonadecanoyl-2-tridecanoyl-glycero-3-phosphoethanolamine	CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCC	10.3	52924888	LIPIDMAPS:(LMGP02011187);PUBCHEM:(52924888)	2147483650.0	674.509	382.0	6.361	7.076669502378774e+17	7.076665279888767e+17	
1204	CQKNELOTFUSOTP	isdb	CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@@H](N)CO																																													-1.0							1.0	0.61842954	ISDB	http://www.wikidata.org/entity/Q27109294	CQKNELOTFUSOTP-HMTIOLNVSA-N	InChI=1S/C18H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h10-11,16-18,20-22H,2-9,12-15,19H2,1H3/b11-10+/t16-,17+,18-/m0/s1	CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@@H](N)CO	C18H37NO3		315.277344044	Dehydrophytosphingosine	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	9.0	0.0	11.473718166351318	1.0																								
1204	OJHNKGJPOBIHTE	sirius	CCCCCCCCCCCC(=NO)OCCOCCCC																																																																																												1.0	1.0	0.095	0.095	-170.843	0.575	0.333	94.036	C18H37NO3	[M + H]+	C18H38NO3+	InChI=1S/C18H37NO3/c1-3-5-7-8-9-10-11-12-13-14-18(19-20)22-17-16-21-15-6-4-2/h20H,3-17H2,1-2H3	2-butoxyethyl N-hydroxydodecanimidate	CCCCCCCCCCCC(=NO)OCCOCCCC	6.6	154413068	PUBCHEM:(154413068)	2.0	316.286	381.0	6.357	7.076669425623003e+17	7.076665280098482e+17	
1205	GQEOLYBERRZZCE	gnps	CCCCCCCCC1OC1C(O)CCCCCCC(O)=O	CCMSLIB00005722214	spectra_filtered.mgf	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.636761	196139.0	0.0	4.51743	9.0	0.00134277	297.244	1.0	temp/spectra_filtered.mgf1205	1.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]	LC-ESI	Orbitrap	Commercial	Pieter Dorrestein	lfnothias/robinschmid	[M-H2O+H]+	297.243	314.246	1.0			CCCCCCCCC1OC1C(O)CCCCCCC(O)=O	InChI=1S/C18H34O4/c1-2-3-4-5-6-10-13-16-18(22-16)15(19)12-9-7-8-11-14-17(20)21/h15-16,18-19H,2-14H2,1H3,(H,20,21)		3.0	Positive	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	297.243	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C18H34O4	GQEOLYBERRZZCE-UHFFFAOYSA-N				Octadecanoids	Other Octadecanoids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005722214																																																																							
1205	GXAQLKLMIQWKNL	isdb	CCCCCCC(=O)CCCCCCC[C@H]1CCC(=O)O1																																													329.0	Fatty acids	1.0	Fatty esters	1.0	Lactones	1.0	1.0	0.7760769	ISDB	http://www.wikidata.org/entity/Q77279650	GXAQLKLMIQWKNL-KRWDZBQOSA-N	InChI=1S/C18H32O3/c1-2-3-4-8-11-16(19)12-9-6-5-7-10-13-17-14-15-18(20)21-17/h17H,2-15H2,1H3/t17-/m0/s1	CCCCCCC(=O)CCCCCCC[C@H]1CCC(=O)O1	C18H32O3		296.235144884	Rhizobialide	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q6821615	Mesorhizobium	360669.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Phyllobacteriaceae']	['Unknown']	['Mesorhizobium']	['Unknown']											0.0	3.0	4.604307651519775	1.0																								
1206	GXAQLKLMIQWKNL	isdb	CCCCCCC(=O)CCCCCCC[C@H]1CCC(=O)O1																																													329.0	Fatty acids	1.0	Fatty esters	1.0	Lactones	1.0	1.0	0.79122794	ISDB	http://www.wikidata.org/entity/Q77279650	GXAQLKLMIQWKNL-KRWDZBQOSA-N	InChI=1S/C18H32O3/c1-2-3-4-8-11-16(19)12-9-6-5-7-10-13-17-14-15-18(20)21-17/h17H,2-15H2,1H3/t17-/m0/s1	CCCCCCC(=O)CCCCCCC[C@H]1CCC(=O)O1	C18H32O3		296.235144884	Rhizobialide	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q6821615	Mesorhizobium	360669.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Phyllobacteriaceae']	['Unknown']	['Mesorhizobium']	['Unknown']											0.0	3.0	4.66491174697876	1.0																								
1206	WLIGEPWCQYIUNZ	sirius	CCCCCCC(CC#CCCCCCCCC(=O)O)O																																																																																												1.0	1.0	0.317	0.317	-99.949	1.0	0.5	191.609	C18H32O3	[M + H]+	C18H33O3+	InChI=1S/C18H32O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21/h17,19H,2-8,10-11,13-16H2,1H3,(H,20,21)	9-Octadecynoic acid, 12-hydroxy-	CCCCCCC(CC#CCCCCCCCC(=O)O)O	5.5	86278146;5312857;5312858	CHEBI:(188207 188199);LIPIDMAPS:(LMFA02000217 LMFA02000218);PUBCHEM:(86278146 5312857 5312858)	2147483682.0	297.244	383.0	6.376	7.076669568187411e+17	7.076665280517912e+17	
1207	AKJLYECXIBBTQR	sirius	CCCCCCC=CCCCCC=CCC(=O)O																																																																																												1.0	1.0	0.229	0.229	-94.444	1.0	0.333	279.892	C16H28O2	[M + H3N + H]+	C16H32NO2+	InChI=1S/C16H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8,13-14H,2-6,9-12,15H2,1H3,(H,17,18)	Hexadeca-3,9-dienoic acid	CCCCCCC=CCCCCC=CCC(=O)O	5.7	87988633;5312423;78383938	LIPIDMAPS:(LMFA01030271);PUBCHEM:(87988633 5312423 78383938)	2147483650.0	270.244	383.0	6.378	7.07666938800009e+17	7.076665280727628e+17	
1207	ZQNUNPUEOLDMCE	isdb																																														71.0	Fatty acids	0.35	Lysine alkaloids	0.25	N-acyl amines	0.2	1.0	0.49709436	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.9883774518966677	1.0																								
1208	JKEIRRNWPSYSKM	isdb	CC1(C)CC23C4CCC1C2CC(=O)C3OC4=O																																													17.0	Terpenoids	0.1428571428571428	Sesquiterpenoids	0.1224489795918367	Quadrane sesquiterpenoids	0.0612244897959183	1.0	0.7189505	ISDB	http://www.wikidata.org/entity/Q115972493	JKEIRRNWPSYSKM-UHFFFAOYSA-N	InChI=1S/C14H18O3/c1-13(2)6-14-8-4-3-7(13)9(14)5-10(15)11(14)17-12(8)16/h7-9,11H,3-6H2,1-2H3	CC1(C)CC23C4CCC1C2CC(=O)C3OC4=O	C14H18O3		234.125594436		Terpenoids	Sesquiterpenoids	Quadrane sesquiterpenoids	http://www.wikidata.org/entity/Q3798237	Aspergillus terreus	104248.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus terreus']											0.0	3.0	4.375802040100098	1.0																								
1208	ZOAWAFFEEBTHOX	sirius	CC(C)C(=O)C1=C(C(C(=O)C(C1=O)(C)C)(C)C)O																																																																																												1.0	1.0	0.137	0.137	-83.905	1.0	0.5	93.977	C14H20O4	[M - H2O + H]+	C14H19O3+	InChI=1S/C14H20O4/c1-7(2)9(15)8-10(16)13(3,4)12(18)14(5,6)11(8)17/h7,16H,1-6H3	5-hydroxy-2,2,6,6-tetramethyl-4-(2-methylpropanoyl)cyclohex-4-ene-1,3-dione	CC(C)C(=O)C1=C(C(C(=O)C(C1=O)(C)C)(C)C)O	2.9	5325550	COCONUT:(CNP0144440);SUPERNATURAL:(SN0475642);PUBCHEM:(5325550);LOTUS:(Q105380319);PUBMED:(null)	271581250.0	235.134	383.0	6.377	7.076669380156739e+17	7.076665280937343e+17	
