cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:control_positive	ATTRIBUTE_condition:GNPSGROUP:P2_negative	ATTRIBUTE_condition:GNPSGROUP:P2_positive	ATTRIBUTE_condition:GNPSGROUP:control_negative	ATTRIBUTE_condition:GNPSGROUP:nan	component	#Scan#	Compound_Name
1741	278.24936799483686	8.118839	8654371.0	11273739.5	11161925.5	9177743.0		34		
1742	261.22281935181144	8.116149	1527053.6	1512256.725	2110402.65	0.0		38	1742.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
1743	421.22528875020674	8.122871	364285.62	443261.845	409529.125	428516.75		-1		
1744	261.2197437974496	8.119387	0.0	0.0	0.0	0.0		38	1744.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
1745	278.246049585532	8.119387	0.0	0.0	0.0	0.0		34		
1746	416.2700906949301	8.121896	426027.72	565042.1425	506442.2075	554440.6		8		
1747	319.2861339825945	8.121435	375674.94	508616.3275	469894.155	523943.1		204		
1748	488.2283935931529	8.132996	785728.1	857146.24	890104.4225	806836.06		20		
1749	488.2281378930641	8.123354	757355.56	885854.125	845440.7749999999	841061.6		20		
1750	465.1742843872366	8.124273	1263829.9	1348984.025	1235638.15	1106419.9		-1		
1751	797.4493405313617	8.12268	0.0	696437.2875	457547.54	1009331.3		53		
1752	371.1645878715669	8.126123	2713049.0	2784699.075	2647521.325	2649669.0		233		
1753	504.1767593665645	8.127077	739192.7	845658.3125	791949.5875000001	774294.75		-1		
1754	506.2011490886367	8.130356	2281301.5	2636391.95	2417532.175	2406777.0		88		
1755	371.16482133191647	8.130458	2941937.8	2620607.375	2714428.1	2546874.8		233	1755.0	onopordopicrin
1756	465.1747010290175	8.131575	1305476.5	1016939.875	1301208.6	1100110.0		-1		
1757	278.2493666894505	8.130504	8070252.0	10883059.75	7535076.3	9539195.0		34		
1758	371.1602119089226	8.136514	0.0	0.0	0.0	0.0		233		
1759	465.1687823540061	8.136514	0.0	0.0	0.0	0.0		-1		
1760	506.2014010907753	8.139186	2345588.5	2562167.8	2555856.75	2250005.0		88		
1761	488.2223654961816	8.161983	0.0	0.0	0.0	0.0		20		
1762	506.1951577533688	8.161983	0.0	0.0	0.0	0.0		88		
1763	269.2569893415386	8.170355	0.0	0.0	0.0	0.0		138		
1764	358.365381069193	8.170355	0.0	0.0	0.0	0.0		12		
1765	228.2334693937176	8.173655	26626540.0	37570689.5	36393243.0	45019744.0		162		
1766	269.260278766388	8.171876	964446.1	1491937.6	1342433.45	1800893.8		138		
1767	228.23336568785228	8.175278	29815632.0	31023198.0	37958340.0	0.0		162		
1768	269.26013020113885	8.173055	1110968.1	1193207.6	1517486.35	0.0		138		
1769	820.5272034801568	8.176728	0.0	884505.4750000001	246219.615	957928.56		148		
1770	825.4828691259667	8.1767235	0.0	799817.525	262629.025	887852.75		-1		
1771	358.36985807659823	8.173776	29576434.0	20525730.0	27963262.5	27627412.0		12		
1772	228.2307611115543	8.1787195	0.0	0.0	0.0	0.0		162		
1773	358.36963743911633	8.178707	26938422.0	26591455.5	27355602.5	28506014.0		12		
1774	766.5358662145234	8.183283	1173595.4	823622.675	1137831.025	1121090.8		117		
1775	766.5260430660105	8.18718	0.0	0.0	0.0	0.0		117		
1776	766.535193318767	8.186641	1101328.6	1116133.7	1089714.6	1125857.1		117		
1777	278.2491885195382	8.140491	8654371.0	6560750.625	11125756.25	0.0		34		
1778	369.381534202662	8.195699	0.0	0.0	0.0	0.0		27		
1779	369.3862227588606	8.198085	1329923.8	1367805.1749999998	1743017.5	2593487.0		27		
1780	722.5093670795565	8.202687	1517212.0	1121325.9	1553748.5	1482826.6		117		
1781	722.5003382592159	8.204263	0.0	0.0	0.0	0.0		117		
1782	722.5088507324817	8.206706	1509217.4	1515128.125	1500498.5750000002	1532814.4		117		
1783	369.38590966147945	8.206524	1250509.8	1960090.315	1674676.35	2606293.5		27		
1784	314.33970251581457	8.212819	0.0	0.0	0.0	0.0		37		
1785	278.2494184847659	8.209364	3992595.5	4438826.25	4734417.425	5099220.5		34		
1786	314.34372186507915	8.218956	1283946.4	1024078.025	1374455.675	1391291.5		37		
1787	314.34338508671186	8.225792	1297365.8	1412765.875	1325698.475	1451477.2		37		
1788	678.4829930621039	8.224544	1982085.4	1379043.975	1913262.375	1798452.2		117		
1789	278.2460737068757	8.23003	0.0	0.0	0.0	0.0		34		
1790	678.4745301132971	8.23003	0.0	0.0	0.0	0.0		117		
1791	678.482518579823	8.229254	1943662.5	1883942.15	1903266.7	1806673.9		117		
1792	358.3693783506686	8.182079	29576434.0	20604071.5	27963262.5	0.0		12		
1793	634.4486575875443	8.247069	0.0	0.0	0.0	0.0		117		
1794	634.456560225739	8.248102	2122774.8	1606948.81	2090419.75	2032443.6		117		
1795	363.3122794325273	8.253475	500360.72	530420.86	521890.09	629948.6		204	1795.0	Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol
1796	460.2967889567877	8.253485	658374.06	695296.48	719046.9275	826750.56		8		
1797	634.4560689463319	8.252767	2057151.0	2044913.25	2069462.75	2151894.0		117		
1798	590.4299734128248	8.272836	2164413.0	1535652.4500000002	2073491.275	1989086.9		117		
1799	590.4224150890576	8.272946	0.0	0.0	0.0	0.0		117		
1800	590.429356184449	8.275873	2042506.4	2052263.425	2035620.875	1970167.8		117		
1801	546.4034446776183	8.294412	1963680.2	1406303.9	1842746.75	1826668.0		117		
1802	546.4029722161762	8.297076	1925545.6	1827375.875	1792910.3250000002	1847428.5		117		
1803	546.3965153707102	8.298813	0.0	0.0	0.0	0.0		117		
1804	604.387743080269	8.298961	615547.8	681866.85	706810.025	740179.3		-1		
1805	278.24949691702653	8.284964	1343676.4	2304137.925	1558444.825	2048006.4		34		
1806	278.24615432587893	8.307379	0.0	0.0	0.0	0.0		34		
1807	278.2492693144291	8.257309	4681343.0	2820510.3	4592059.7	0.0		34		
1808	502.37678729064567	8.317892	1361692.0	1120701.625	1403998.675	1382555.8		117		
1809	356.3500235267764	8.315944	0.0	0.0	0.0	0.0		128		
1810	502.3706030993796	8.315944	0.0	0.0	0.0	0.0		117		
1811	502.37644879751343	8.316805	1335918.2	1292785.175	1361302.35	1406537.0		117		
1812	699.4493289263346	8.324471	0.0	339659.765	96611.59	554530.9		-1		
1813	356.3541307078973	8.325071	1014086.0	1066305.0725	987081.645	1092215.8		128		
1814	641.4444423723199	8.330635	0.0	2401954.75	2021643.775	0.0		13		
1815	820.5243372366921	8.329695	0.0	2018411.425	1743465.55	0.0		61		
1816	825.4797552247182	8.3297	0.0	2604478.875	2586837.275	0.0		53		
1817	848.5602808444924	8.32795	0.0	621790.155	127584.35749999998	720487.7		61		
1818	635.4844073338638	8.333489	2351272.2	2214339.35	2511018.575	2487228.8		259		
1819	841.4542199647377	8.329526	0.0	750212.575	291181.955	942297.3		-1		
1820	641.4450202519307	8.329844	0.0	5592170.25	1933124.875	7298686.0		13		
1821	820.525088411348	8.329844	0.0	4701363.425	1655090.475	6263751.0		61		
1822	825.4804918079045	8.329844	0.0	6270800.375	2451591.575	8271514.0		53		
1823	623.4345013299663	8.330558	0.0	1089422.25	418940.1975	1450942.4		13		
1824	635.4835933632162	8.33126	2386955.2	2505562.1	2411643.75	2500857.2		259		
1825	635.4761526985924	8.332867	0.0	0.0	0.0	0.0		259		
1826	641.4374180129734	8.332867	0.0	0.0	0.0	0.0		13		
1827	820.5153079688417	8.332867	0.0	0.0	0.0	0.0		61		
1828	825.4706320719833	8.332867	0.0	0.0	0.0	0.0		53		
1829	429.321346679984	8.347373	675963.25	686835.0449999999	678570.55	699816.4		-1		
1830	504.3231563993027	8.347393	655130.3	741681.425	709301.7825	702204.1		-1		
1831	424.36556826161154	8.349746	719278.9	749182.5000000001	715550.985	737521.25		6	1831.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1832	732.5514168734388	8.360869	900025.3	628948.395	869778.385	908607.1		-1		
1833	732.5422021381333	8.358621	0.0	0.0	0.0	0.0		-1		
1834	732.5507862294035	8.362198	840555.6	851976.625	852814.6699999999	920190.8		6		
1835	424.3606204307785	8.367262	0.0	0.0	0.0	0.0		-1	1835.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1836	688.5249742026637	8.386921	1731253.2	1342018.6	1828567.975	1736715.1		107		
1837	688.5243942287339	8.388905	1712812.0	1829180.875	1823058.65	1747815.4		107		
1838	688.5164632912199	8.392814	0.0	0.0	0.0	0.0		285		
1839	468.39190903814426	8.481047	6947298.5	5179221.625	6319632.25	0.0		6		
1840	644.4985678396994	8.409275	3482220.0	2426352.375	3374443.175	3418326.8		6		
1841	219.2120931324577	8.406741	1458458.0	1603729.825	1693412.975	2045025.8		38	1841.0	Spectral Match to Pinolenic acid methyl ester from NIST14
1842	237.22267812623423	8.408494	2701652.5	2877109.45	3029230.5250000004	3547170.8		134	1842.0	Spectral Match to Palmitelaidic acid from NIST14
1843	254.24914437679408	8.407324	79100550.0	85790373.5	90896766.0	101822230.0		66		
1844	276.2315034882734	8.407325	668620.2	878744.95	950486.225	1011729.2		-1		
1845	507.49131814414807	8.40791	870485.3	1226348.125	1242347.8	1281909.4		271		
1846	219.20946359564093	8.409406	0.0	0.0	0.0	0.0		38	1846.0	Spectral Match to Pinolenic acid methyl ester from NIST14
1847	237.2198498430673	8.409406	0.0	0.0	0.0	0.0		134	1847.0	Spectral Match to cis-9-Hexadecenoic acid from NIST14
1848	507.48525322769297	8.409406	0.0	0.0	0.0	0.0		271		
1849	644.4905137607236	8.409406	0.0	0.0	0.0	0.0		6		
1850	644.4980364810162	8.409588	3368987.2	3381649.85	3373471.675	3435043.8		6		
1851	219.2119245466397	8.410694	1414133.1	1219227.3	1791813.875	0.0		38	1851.0	Spectral Match to Pinolenic acid methyl ester from NIST14
1852	237.22256095847283	8.41054	2572548.0	2207327.95	3152513.5	0.0		134	1852.0	Spectral Match to Palmitelaidic acid from NIST14
1853	507.4909404070502	8.40846	840624.1	932471.86	1307269.175	0.0		271		
1854	254.2461165616388	8.417674	0.0	0.0	0.0	0.0		66		
1855	254.2491507565962	8.414452	4268878.5	85107526.0	94381802.5	106128920.0		66		
1856	600.4716248808484	8.433053	4674899.0	4458629.0	4627325.75	4519031.5		6	1856.0	Polidocanol
1857	600.4712159532378	8.433546	4440646.5	4597195.125	4506930.625	4553994.5		6	1857.0	Polidocanol
1858	600.4642580313481	8.434409	0.0	0.0	0.0	0.0		6	1858.0	Polidocanol
1859	427.39214834924553	8.434505	157549.33	153971.965	141753.10249999998	0.0		27	1859.0	3-Epilupeol
1860	430.3864600772836	8.451172	0.0	0.0	0.0	0.0		60		
1861	383.0724744419579	8.457518	1125033.0	1352872.0	1464545.2999999998	1440889.8		9		
1862	556.4448939245761	8.456399	5815302.0	6259236.625	6216089.375	6010593.0		6		
1863	556.4445955397796	8.457584	5860703.5	6055162.625	6039389.25	5987638.0		6		
1864	336.3238520411809	8.459542	0.0	0.0	0.0	0.0		49		
1865	383.067774665155	8.459542	0.0	0.0	0.0	0.0		9		
1866	556.4380579180491	8.459542	0.0	0.0	0.0	0.0		6		
1867	172.11654630003747	8.460357	2543247.0	2727604.5	2503219.2	2653478.2		17		
1868	383.0722744480364	8.459897	1149503.5	1322052.725	1423153.15	1469574.9		9		
1869	430.3916870984567	8.463721	9713893.0	10525924.5	10155960.75	11496300.0		60		
1870	430.3914889750215	8.467655	9640661.0	10290733.25	9819065.75	12117552.0		60		
1871	512.4185929132908	8.478792	7550681.5	7757897.5	8053628.75	7703168.5		6		
1872	512.4183439902991	8.475698	7504068.5	7723928.625	7826213.875	7700775.0		6		
1873	512.4123315686221	8.476301	0.0	0.0	0.0	0.0		6		
1874	172.1145479374303	8.493128	0.0	0.0	0.0	0.0		17		
1875	468.392309129592	8.496283	6947298.5	6447436.75	6604168.125	6814071.5		6		
1876	468.3921512864956	8.495556	6744065.5	6840764.25	6649051.375	6736528.5		6	1876.0	histamine-C23:1
1877	195.12392199573003	8.508519	1055293.1	1170548.0	1170773.4249999998	1122018.8		75		
1878	195.1240700757932	8.512982	1055293.1	1172204.775	1182747.9	1052373.4		75		
1879	371.1647459820472	8.5057745	1456954.6	1453752.6	1441917.625	1388368.1		233		
1880	468.3866082289212	8.501532	0.0	0.0	0.0	0.0		6		
1881	506.2013737142546	8.507168	1234169.5	1181735.5	1223180.625	1189532.9		88		
1882	371.1646178797759	8.504041	1366710.0	1381256.8250000002	1369923.6	1513219.8		233		
1883	506.201122784173	8.507242	1199705.6	1177434.875	1187020.375	1210831.8		88		
1884	424.3657967974621	8.512451	4965540.5	4011669.75	5374676.25	5187536.0		6	1884.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1885	375.27028840374265	8.509276	0.0	1241472.975	1358452.725	1441208.8		36		
1886	337.14128818495664	8.509913	0.0	0.0	0.0	0.0		9		
1887	424.3605053182599	8.509913	0.0	0.0	0.0	0.0		6	1887.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1888	870.5137781518802	8.510853	1119452.0	1198118.1625	1180529.65	1103190.5		14		
1889	337.14549299797034	8.511499	1789321.0	1950311.725	1915426.725	1745619.9		9		
1890	424.3655213659287	8.512671	4861820.5	5258876.0	5253171.5	5548438.5		6	1890.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1891	337.14530580566947	8.515425	1743738.8	1850747.425	1860919.15	1909037.0		9		
1892	380.3390856383186	8.518722	2589322.8	2774641.0	2818284.825	2647644.8		6	1892.0	3-hydroxyheptadecanoyl alanine [M+Na]+
1893	380.3344206113744	8.518286	0.0	0.0	0.0	0.0		6	1893.0	3-hydroxyheptadecanoyl alanine [M+Na]+
1894	403.2298692023926	8.518286	0.0	0.0	0.0	0.0		241	1894.0	Massbank:LU052302 Acetyl tributyl citrate|tributyl 2-acetyloxypropane-1,2,3-tricarboxylate
1895	425.2118795866178	8.518286	0.0	0.0	0.0	0.0		6		
1896	448.2878649419355	8.518286	0.0	0.0	0.0	0.0		-1		
1897	403.2347880116446	8.519197	749633.3	1083223.11	1231992.725	950071.75		241	1897.0	Massbank:LU052302 Acetyl tributyl citrate|tributyl 2-acetyloxypropane-1,2,3-tricarboxylate
1898	425.2171152144996	8.520381	2142903.5	3584874.325	3971224.075	3031584.2		6		
1899	242.24898467826912	8.522659	6208179.5	5120742.5	7408293.0	0.0		65		
1900	448.2932071257635	8.520964	655542.25	1087878.1375	1058025.365	856008.0		-1		
1901	425.2168926795542	8.521885	1961948.2	3553980.6500000004	3703319.075	3103996.0		6		
1902	441.1913102545526	8.520964	589606.5	962143.285	972379.55	825497.25		-1		
1903	403.23464415067406	8.520962	649991.3	1075485.815	1137310.34	982911.56		241	1903.0	Massbank:LU052302 Acetyl tributyl citrate|tributyl 2-acetyloxypropane-1,2,3-tricarboxylate
1904	242.2491769597268	8.524417	5446507.5	6565404.875	6636761.625	7687945.5		65		
1905	380.3389013787872	8.521886	2562764.0	2711576.75	2760125.125	2642874.0		6	1905.0	3-hydroxyheptadecanoyl alanine [M+Na]+
1906	242.2462413451222	8.526652	0.0	0.0	0.0	0.0		65		
1907	371.160297417014	8.526652	0.0	0.0	0.0	0.0		-1		
1908	341.28590104760593	8.5293455	0.0	687037.9349999999	1250720.115	1058042.6		280		
1909	826.4877042375261	8.532058	5002911.5	4983996.75	4836619.5	4574718.5		14		
1910	826.4871205723327	8.533459	4813675.0	4909466.875	4784413.125	4800170.5		14		
1911	826.4774852306613	8.53505	0.0	0.0	0.0	0.0		14		
1912	688.5247146994295	8.549465	1251150.2	1278165.375	1277520.425	1798870.4		6		
1913	688.5242805616436	8.551469	1213519.2	1258583.35	1239538.475	1896254.1		-1		
1914	782.4608253690676	8.556644	14310806.0	13088318.75	13244222.0	12943152.0		14		
1915	782.460536466274	8.557934	13577479.0	12834938.75	13001880.5	13133020.0		14		
1916	782.4514185534937	8.560138	0.0	0.0	0.0	0.0		14		
1917	312.3642380535344	8.570371	1209974.2	810020.475	1137352.5125	1067476.6		302		
1918	644.4987230848219	8.57407	2092246.0	1540106.2	2184737.025	2754790.2		6		
1919	644.4905543951946	8.576732	0.0	0.0	0.0	0.0		6		
1920	738.4255473358373	8.576732	0.0	0.0	0.0	0.0		14		
1921	644.4981273703482	8.576705	2052765.4	2079925.6	2133425.775	2803966.0		6		
1922	312.3640084278425	8.577955	1137464.6	1130823.725	1100820.075	1088055.1		302		
1923	738.4347313586695	8.58103	27890490.0	19861289.5	27773352.5	26822010.0		14		
1924	738.4342076228988	8.5817375	27345092.0	26439608.5	27220667.5	26509410.0		14		
1925	400.37593604615296	8.584977	0.0	0.0	0.0	0.0		60		
1926	400.3809185259094	8.587936	1636074.5	1195587.0	1715799.025	1920717.0		60		
1927	130.16694614359525	8.624221	0.0	0.0	0.0	0.0		-1		
1928	400.38054370406144	8.594812	1538631.4	1644106.2	1642325.7999999998	2062162.2		60		
1929	600.4714899532797	8.598164	2613356.2	2825247.825	2979035.925	3748953.0		6	1929.0	Polidocanol
1930	600.4710946337302	8.599903	2683346.2	2792423.6500000004	2906898.475	3785684.2		6	1930.0	Polidocanol
1931	600.464169166886	8.601459	0.0	0.0	0.0	0.0		6	1931.0	Polidocanol
1932	694.407498901359	8.605966	45468172.0	33888455.0	46091097.5	42990444.0		14		
1933	694.4078725990514	8.606716	43844984.0	44002315.5	44842430.0	42325160.0		14		
1934	694.3996326311982	8.609685	0.0	0.0	0.0	0.0		14		
1935	556.445026432384	8.622563	3772332.5	2744458.65	4047486.875	4836740.0		6		
1936	556.4382337665043	8.625989	0.0	0.0	0.0	0.0		6		
1937	650.3738592831935	8.625989	0.0	0.0	0.0	0.0		14		
1938	556.4445761602125	8.625696	3711473.0	3737071.55	3837049.225	4792426.0		6		
1939	650.3811910537346	8.629336	65137064.0	65059615.0	64858229.0	0.0		14		
1940	650.3815097029113	8.630212	62318156.0	64380404.5	63874588.0	63555960.0		14		
1941	512.418832198906	8.644715	4534157.0	4045786.75	4895249.25	5766442.5		6		
1942	336.32794139090515	8.650142	1876337.9	1454339.1749999998	1961501.925	2125174.0		80		
1943	512.4185096499382	8.648612	4437983.0	4539896.375	4689757.875	5830694.0		6		
1944	606.3547276026786	8.65308	73999630.0	75859217.5	78381021.5	75524240.0		14		
1945	327.29833764016354	8.650335	0.0	0.0	0.0	0.0		156		
1946	336.3238002842418	8.650335	0.0	0.0	0.0	0.0		80		
1947	512.4124900982267	8.650335	0.0	0.0	0.0	0.0		6		
1948	606.347802888612	8.650335	0.0	0.0	0.0	0.0		14		
1949	606.3549418531389	8.65308	72741250.0	77692963.0	76015980.0	73253576.0		14		
1950	637.4971425890311	8.654387	45944744.0	37370042.4375	47047704.5	46801980.0		118		
1951	327.302154771051	8.653071	1808672.5	1928759.325	1888466.35	1916176.0		156		
1952	682.5475624056197	8.658389	0.0	0.0	0.0	0.0		118		
1953	336.3277957996924	8.657535	1822263.1	1538649.825	1946463.75	2210828.8		80		
1954	468.3926914244906	8.66712	5119918.5	3849723.5	4876293.5	5806069.5		6		
1955	581.4342910601669	8.6605625	2612356.8	2820978.5250000004	2674043.95	2473842.2		118		
1956	637.4977041266965	8.664688	46763292.0	36736833.5	48569541.5	45628750.0		118		
1957	659.4796280492887	8.6632395	5921304.5	5908553.375	5710103.125	5883420.0		194		
1958	682.5559754446373	8.66341	2581737.8	2081621.55	2629048.375	2487613.0		118		
1959	682.5554958931062	8.662444	2550412.0	2598478.7	2473392.525	2636696.8		118		
1960	581.4339765523071	8.662444	2608235.5	2751088.55	2624582.825	2519440.5		118		
1961	468.38687352578216	8.666464	0.0	0.0	0.0	0.0		6		
1962	581.4272367058456	8.666464	0.0	0.0	0.0	0.0		118		
1963	637.4895773952954	8.666464	0.0	0.0	0.0	0.0		118		
1964	659.4715195560125	8.666464	0.0	0.0	0.0	0.0		194		
1965	659.4792428167239	8.666011	5842030.0	5756128.375	5604128.375	5955370.5		194		
1966	468.39242756867	8.668232	4904531.0	5053670.125	4805632.625	5842155.0		6		
1967	637.4970316626785	8.66289	46763292.0	49491181.5	48569541.5	46801980.0		118		
1968	562.3283475868298	8.674025	77543576.0	73628702.5	72736270.0	71798800.0		14		
1969	562.3216365260377	8.674489	0.0	0.0	0.0	0.0		14		
1970	562.3279324120848	8.673714	80275920.0	55183230.0	74387350.0	0.0		14		
1971	567.2837416854074	8.674913	2340759.0	2063746.875	2005434.4	2167723.0		-1		
1972	424.3659681782404	8.680853	4804419.5	3432826.25	4940076.5	5480138.0		6	1972.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1973	424.3605940126534	8.682506	0.0	0.0	0.0	0.0		6	1973.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1974	424.3656990488587	8.685139	4726940.5	4570104.5	4748807.75	5656522.5		6	1974.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
1975	280.2651147061237	8.690702	112258670.0	97577267.5	132814076.0	144792750.0		80	1975.0	3-hydroxydecanoyl amylamine [M+Na]+
1976	523.2578208855238	8.688296	3725627.0	3385780.25	3989102.7	3861360.5		-1		
1977	263.2384183761146	8.6887865	19583262.0	21516599.0	20628713.0	24775660.0		38	1977.0	"""2,4,6-Tri-tert-butylphenol_CE30"""
1978	245.22776984259613	8.689359	5783874.5	6838075.875	6234793.375	7401972.5		38	1978.0	Linoleic acid
1979	559.5221949131338	8.686972	2850054.8	3630377.625	3938305.625	3991098.8		232		
1980	302.24709511080613	8.690501	3421849.0	4156387.825	5025703.375	4916504.5		-1		
1981	245.22476345732468	8.690506	0.0	0.0	0.0	0.0		38	1981.0	Linoleic acid
1982	263.2351922536979	8.690506	0.0	0.0	0.0	0.0		38	1982.0	"""2,4,6-Tri-tert-butylphenol"""
1983	280.2615256721109	8.690506	0.0	0.0	0.0	0.0		80		
1984	302.2433932831556	8.690506	0.0	0.0	0.0	0.0		-1		
1985	380.33440328298445	8.690506	0.0	0.0	0.0	0.0		47	1985.0	3-hydroxyheptadecanoyl alanine [M+Na]+
1986	518.2957784943268	8.690506	0.0	0.0	0.0	0.0		14		
